User_ID,Age,Gender,City,Current_Service_Provider,Monthly_Bill_Amount,Network_Quality_Rating,Customer_Service_Rating,Internet_Speed_Rating,Loyalty_Duration_Years,Is_Satisfied,Will_Change_Service
418,24,Male,Mumbai,Jio,913,4,1,3,1,0,1
419,26,Female,Hyderabad,Vodafone Idea,426,1,5,4,2,0,1
420,34,Female,Kolkata,Airtel,521,4,4,4,10,0,1
421,25,Male,Delhi,BSNL,1256,1,5,2,4,1,1
422,24,Female,Delhi,Jio,474,4,1,3,3,0,1
423,65,Female,Bangalore,Jio,1593,1,1,2,4,1,1
424,53,Female,Bangalore,Jio,1788,5,3,5,10,1,1
425,27,Female,Chennai,Jio,119,5,5,3,5,1,0
426,35,Male,Chennai,BSNL,1316,1,1,1,3,0,1
427,36,Female,Hyderabad,Jio,169,5,2,1,5,1,1
428,56,Male,Kolkata,Jio,1207,4,5,1,3,0,1
429,31,Male,Mumbai,Airtel,782,2,2,1,8,1,1
430,63,Male,Bangalore,Vodafone Idea,1947,2,3,3,1,1,1
431,39,Female,Hyderabad,Jio,1668,2,3,2,1,1,1
432,31,Female,Mumbai,Airtel,764,5,1,3,5,1,1
433,61,Male,Delhi,BSNL,319,5,3,3,7,0,1
434,58,Female,Mumbai,BSNL,187,4,5,5,5,1,0
435,34,Female,Mumbai,BSNL,1110,3,5,4,0,0,1
436,50,Male,Kolkata,Jio,1388,4,2,2,9,0,1
437,49,Male,Bangalore,BSNL,1533,4,5,4,2,0,1
438,34,Male,Hyderabad,Jio,733,1,1,4,7,1,1
439,21,Male,Chennai,BSNL,1596,5,5,5,2,0,1
440,23,Male,Bangalore,BSNL,156,2,2,5,0,0,1
441,58,Female,Chennai,Vodafone Idea,1464,4,1,5,9,1,1
442,45,Male,Chennai,Vodafone Idea,1328,3,3,2,4,1,1
443,35,Female,Kolkata,Vodafone Idea,308,2,2,4,8,1,1
444,20,Male,Hyderabad,BSNL,1921,1,4,1,0,1,1
445,18,Female,Hyderabad,Vodafone Idea,578,4,4,2,3,0,1
446,39,Male,Delhi,Vodafone Idea,304,4,4,1,6,1,1
447,26,Female,Kolkata,Jio,270,5,1,4,9,0,1
448,58,Male,Delhi,Vodafone Idea,305,1,2,3,5,0,1
449,34,Male,Kolkata,Vodafone Idea,1047,1,4,5,7,0,1
450,28,Male,Kolkata,Airtel,1695,2,4,5,10,0,1
451,65,Male,Bangalore,Jio,1139,3,2,1,5,0,1
452,46,Female,Bangalore,Vodafone Idea,894,5,5,2,6,1,1
453,53,Male,Delhi,Jio,294,1,1,1,2,1,1
454,63,Male,Mumbai,Jio,1330,5,5,3,9,1,0
455,45,Male,Bangalore,Airtel,1506,3,1,3,4,0,1
456,53,Male,Chennai,BSNL,139,3,2,5,3,1,1
457,18,Female,Hyderabad,Vodafone Idea,391,4,2,5,3,1,1
458,25,Male,Mumbai,Airtel,772,5,4,1,9,1,1
459,22,Female,Chennai,Jio,1749,1,5,5,1,1,1
460,62,Male,Delhi,Vodafone Idea,704,1,1,4,6,1,1
461,27,Female,Bangalore,Jio,1542,2,3,1,8,0,1
462,52,Male,Delhi,BSNL,1011,3,5,5,6,1,0
463,20,Male,Hyderabad,Vodafone Idea,1496,3,3,4,7,1,0
464,41,Female,Mumbai,Airtel,896,2,4,1,0,0,1
465,55,Female,Hyderabad,BSNL,210,2,3,3,8,1,1
466,53,Female,Kolkata,BSNL,1506,2,4,2,8,1,1
467,27,Male,Kolkata,BSNL,1539,4,1,2,5,0,1
468,45,Male,Hyderabad,BSNL,462,2,3,5,5,0,1
469,26,Male,Bangalore,Airtel,444,2,2,2,0,1,1
470,20,Female,Bangalore,Jio,1398,1,1,3,6,1,1
471,37,Male,Delhi,Airtel,148,4,1,3,9,1,1
472,41,Male,Mumbai,BSNL,931,5,1,3,4,0,1
473,20,Female,Kolkata,Airtel,1568,1,3,3,3,0,1
474,40,Female,Bangalore,Vodafone Idea,1371,4,5,5,9,1,0
475,31,Female,Kolkata,BSNL,859,5,2,2,10,0,1
476,61,Female,Bangalore,Jio,1982,4,2,1,4,1,1
477,33,Female,Kolkata,Airtel,578,5,1,3,4,0,1
478,60,Male,Kolkata,Vodafone Idea,745,3,5,3,1,1,0
479,24,Female,Bangalore,Airtel,1774,4,4,5,0,0,1
480,40,Female,Chennai,Vodafone Idea,1983,3,4,4,1,1,1
481,53,Female,Mumbai,Vodafone Idea,648,4,2,4,0,1,1
482,44,Male,Mumbai,Airtel,1530,4,5,3,4,0,1
483,57,Male,Delhi,BSNL,270,1,4,4,2,1,1
484,65,Female,Mumbai,BSNL,1497,4,5,4,7,1,0
485,27,Male,Bangalore,Jio,462,4,5,5,9,0,1
486,33,Male,Mumbai,BSNL,101,3,3,5,7,1,0
487,28,Female,Bangalore,Jio,1928,1,2,1,4,1,1
488,29,Female,Hyderabad,BSNL,269,4,1,1,9,1,1
489,44,Female,Delhi,Vodafone Idea,1465,5,5,2,3,1,1
490,19,Male,Bangalore,Vodafone Idea,376,1,5,4,5,0,1
491,29,Female,Kolkata,Vodafone Idea,473,2,1,5,4,1,1
492,65,Female,Bangalore,Jio,996,5,3,5,9,1,0
493,39,Female,Hyderabad,BSNL,1945,3,2,2,2,0,1
494,44,Female,Hyderabad,Jio,742,2,4,1,1,0,1
495,60,Female,Bangalore,Vodafone Idea,1707,1,5,3,0,0,1
496,65,Female,Chennai,Airtel,1725,3,2,3,1,1,1
497,33,Female,Chennai,Airtel,1943,1,4,4,8,1,1
498,35,Male,Mumbai,Vodafone Idea,1258,1,4,4,1,1,1
499,28,Male,Chennai,Airtel,831,4,3,2,8,0,1
500,62,Male,Hyderabad,Airtel,1885,3,1,4,8,0,1
501,24,Female,Chennai,Airtel,221,2,1,3,10,1,1
502,42,Male,Bangalore,BSNL,121,4,4,3,9,1,0
503,20,Male,Delhi,Jio,423,1,4,1,6,0,1
504,48,Female,Mumbai,Jio,1861,1,4,1,9,0,1
505,32,Male,Mumbai,Jio,955,4,4,4,9,0,1
506,30,Male,Delhi,Jio,1655,1,1,1,10,0,1
507,47,Male,Bangalore,Jio,1763,2,5,5,1,1,1
508,40,Male,Mumbai,Airtel,1532,2,4,5,3,0,1
509,37,Female,Chennai,BSNL,1982,3,4,3,2,1,1
510,32,Male,Delhi,Airtel,203,1,4,5,10,0,1
511,32,Male,Hyderabad,Vodafone Idea,261,5,2,5,9,1,1
512,19,Female,Mumbai,Airtel,754,3,5,4,3,1,0
513,60,Female,Chennai,Airtel,327,2,5,1,5,1,1
514,30,Male,Mumbai,BSNL,790,3,2,1,7,1,1
515,43,Female,Chennai,BSNL,539,2,4,3,5,0,1
516,39,Female,Delhi,BSNL,1867,1,2,2,3,0,1
517,35,Male,Hyderabad,BSNL,1573,5,4,2,8,1,1
518,22,Female,Mumbai,BSNL,474,5,5,1,4,0,1
519,35,Male,Mumbai,Jio,1956,2,5,2,8,0,1
520,40,Female,Bangalore,Vodafone Idea,1899,5,3,2,10,1,1
521,59,Male,Delhi,Jio,810,2,1,4,1,1,1
522,50,Female,Delhi,Airtel,1734,3,1,5,1,1,1
523,43,Female,Hyderabad,Vodafone Idea,1440,5,4,5,1,0,1
524,61,Male,Chennai,Vodafone Idea,1505,3,2,4,5,1,1
525,52,Male,Hyderabad,Jio,1505,5,4,1,7,0,1
526,39,Male,Bangalore,BSNL,1304,1,4,1,0,1,1
527,19,Male,Chennai,Vodafone Idea,631,2,2,5,3,0,1
528,25,Female,Chennai,BSNL,1001,1,5,2,4,0,1
529,34,Male,Delhi,Airtel,1397,1,2,3,7,1,1
530,29,Male,Hyderabad,Jio,1923,3,2,4,5,0,1
531,55,Male,Bangalore,Vodafone Idea,1364,1,4,4,6,1,1
532,34,Female,Chennai,BSNL,795,4,4,1,0,0,1
533,20,Female,Hyderabad,Jio,165,5,4,2,10,1,1
534,24,Male,Mumbai,Jio,997,1,4,5,1,1,1
535,56,Male,Kolkata,Vodafone Idea,678,1,5,5,6,1,1
536,45,Female,Bangalore,Airtel,189,3,5,5,4,0,1
537,40,Male,Chennai,Vodafone Idea,1809,2,1,5,10,0,1
538,64,Male,Chennai,BSNL,1108,1,5,5,2,1,1
539,38,Female,Delhi,Airtel,304,2,2,2,6,1,1
540,45,Female,Hyderabad,Vodafone Idea,1666,1,4,1,2,1,1
541,56,Male,Delhi,Airtel,1007,3,4,4,4,1,0
542,50,Male,Chennai,Airtel,1542,1,1,3,5,0,1
543,25,Male,Mumbai,Airtel,491,4,4,4,5,0,1
544,42,Female,Hyderabad,Vodafone Idea,1829,4,3,1,4,0,1
545,54,Female,Chennai,Airtel,364,3,2,1,6,0,1
546,30,Female,Mumbai,Jio,1049,5,2,2,2,0,1
547,34,Female,Chennai,Airtel,1318,4,5,5,0,1,0
548,20,Male,Delhi,Airtel,1227,3,5,5,2,1,0
549,63,Male,Bangalore,Airtel,201,4,5,4,1,1,0
550,45,Female,Hyderabad,Vodafone Idea,824,2,5,5,3,0,1
551,18,Male,Bangalore,BSNL,1550,2,1,5,5,1,1
552,51,Female,Delhi,Vodafone Idea,1621,5,4,2,4,0,1
553,52,Female,Hyderabad,Airtel,1308,3,3,4,6,0,1
554,61,Male,Hyderabad,Vodafone Idea,1480,2,5,1,9,1,1
555,64,Female,Hyderabad,Airtel,849,3,5,3,2,1,0
556,65,Female,Kolkata,Jio,1418,5,2,4,2,1,1
557,65,Female,Hyderabad,Jio,157,1,3,1,10,0,1
558,60,Male,Chennai,BSNL,1970,1,5,2,3,0,1
559,30,Female,Hyderabad,Jio,572,1,5,2,9,0,1
560,41,Female,Hyderabad,Jio,1464,3,1,5,4,0,1
561,45,Male,Bangalore,Vodafone Idea,1638,1,2,4,0,0,1
562,22,Female,Bangalore,Airtel,1798,1,3,5,7,0,1
563,60,Female,Mumbai,Jio,234,3,3,5,1,0,1
564,39,Female,Kolkata,Vodafone Idea,198,4,5,3,7,1,0
565,57,Female,Mumbai,Jio,119,4,4,2,3,0,1
566,38,Female,Chennai,BSNL,904,3,4,5,10,0,1
567,60,Male,Chennai,Jio,689,2,4,3,4,0,1
568,25,Male,Mumbai,Jio,1487,4,2,5,3,0,1
569,64,Female,Bangalore,BSNL,1373,5,4,5,4,0,1
570,37,Male,Hyderabad,Airtel,542,5,3,5,6,0,1
571,50,Male,Kolkata,Airtel,722,4,5,4,6,1,0
572,37,Male,Mumbai,Airtel,1682,1,4,5,0,0,1
573,60,Female,Kolkata,Vodafone Idea,1577,3,4,1,9,1,1
574,44,Male,Mumbai,Vodafone Idea,124,4,3,5,5,1,0
575,38,Male,Hyderabad,Airtel,516,2,1,3,4,0,1
576,43,Male,Hyderabad,Vodafone Idea,1513,5,5,2,7,0,1
577,62,Male,Kolkata,Jio,1937,3,2,5,10,1,1
578,36,Female,Chennai,Jio,1285,3,5,4,0,0,1
579,53,Male,Mumbai,Airtel,342,1,3,4,10,0,1
580,26,Male,Kolkata,BSNL,106,2,5,2,0,0,1
581,30,Female,Delhi,Jio,668,5,1,1,6,1,1
582,44,Female,Kolkata,Jio,813,1,3,5,0,1,1
583,60,Male,Mumbai,Vodafone Idea,358,4,1,1,3,1,1
584,42,Female,Kolkata,BSNL,164,4,1,1,9,1,1
585,61,Female,Mumbai,BSNL,1898,3,3,4,8,1,1
586,65,Female,Mumbai,BSNL,539,1,1,2,1,1,1
587,29,Male,Mumbai,Airtel,977,2,4,4,0,0,1
588,57,Male,Bangalore,Airtel,193,2,1,5,7,1,1
589,54,Female,Kolkata,Vodafone Idea,1137,5,4,3,9,1,0
590,37,Male,Hyderabad,Jio,1352,3,3,5,5,0,1
591,43,Male,Mumbai,Vodafone Idea,1530,5,4,5,1,1,1
592,53,Male,Hyderabad,Jio,1657,4,5,5,6,0,1
593,18,Male,Chennai,Jio,682,5,5,3,3,1,0
594,37,Male,Delhi,BSNL,231,1,2,3,5,0,1
595,36,Male,Chennai,Jio,247,3,5,3,2,1,0
596,31,Male,Mumbai,BSNL,1211,3,1,4,1,1,1
597,45,Male,Mumbai,Airtel,714,3,2,3,4,0,1
598,55,Male,Kolkata,Vodafone Idea,1383,2,5,3,10,1,1
599,56,Male,Hyderabad,Airtel,1356,4,3,3,1,0,1
600,59,Female,Bangalore,BSNL,1963,1,4,1,2,1,1
601,38,Male,Mumbai,Airtel,292,5,3,1,0,1,1
602,47,Female,Delhi,Airtel,553,4,1,4,2,0,1
603,46,Male,Mumbai,Vodafone Idea,1439,2,5,4,2,0,1
604,46,Female,Delhi,BSNL,789,2,5,5,4,0,1
605,61,Male,Kolkata,Jio,1903,4,4,2,10,0,1
606,31,Male,Mumbai,Vodafone Idea,1360,1,1,4,1,0,1
607,50,Female,Kolkata,Vodafone Idea,1362,2,1,2,7,1,1
608,48,Female,Hyderabad,Jio,1926,3,3,4,5,0,1
609,65,Female,Kolkata,BSNL,456,3,5,3,6,0,1
610,28,Male,Delhi,Jio,1217,4,4,3,1,0,1
611,60,Male,Hyderabad,Vodafone Idea,835,3,1,2,6,1,1
612,23,Female,Bangalore,BSNL,808,3,1,3,8,1,1
613,36,Male,Mumbai,BSNL,1656,4,3,4,0,1,1
614,50,Male,Hyderabad,BSNL,1636,4,1,3,9,0,1
615,60,Female,Delhi,BSNL,598,4,1,5,5,1,1
616,58,Male,Bangalore,Airtel,1962,2,5,1,6,0,1
617,57,Female,Delhi,BSNL,865,1,2,4,4,0,1
618,39,Female,Kolkata,Airtel,1504,3,3,1,10,1,1
619,23,Male,Kolkata,BSNL,1261,1,3,3,1,0,1
620,33,Male,Delhi,Airtel,797,4,5,2,8,0,1
621,61,Female,Delhi,Vodafone Idea,400,1,2,3,5,1,1
622,37,Female,Delhi,BSNL,193,1,5,5,4,0,1
623,32,Male,Hyderabad,BSNL,840,4,4,5,1,1,0
624,30,Male,Delhi,Vodafone Idea,894,2,5,2,3,1,1
625,27,Male,Mumbai,BSNL,244,1,4,5,3,0,1
626,19,Male,Mumbai,Vodafone Idea,168,5,3,5,10,1,0
627,20,Female,Delhi,Airtel,221,4,4,3,3,0,1
628,33,Male,Chennai,Airtel,934,1,1,5,6,0,1
629,48,Male,Mumbai,Jio,1097,3,2,1,6,0,1
630,57,Male,Hyderabad,Airtel,1266,4,1,4,5,1,1
631,22,Female,Bangalore,Vodafone Idea,1282,3,2,5,0,1,1
632,47,Male,Delhi,Jio,126,4,5,5,2,1,0
633,44,Male,Delhi,Vodafone Idea,1419,5,2,4,8,1,1
634,58,Male,Delhi,Airtel,139,2,1,3,5,1,1
635,54,Female,Bangalore,Airtel,914,4,1,5,9,0,1
636,30,Male,Hyderabad,Airtel,1269,1,1,3,1,1,1
637,63,Male,Chennai,Vodafone Idea,977,2,2,4,5,0,1
638,62,Female,Hyderabad,BSNL,1971,1,3,5,6,1,1
639,42,Female,Delhi,Jio,1961,4,1,2,5,0,1
640,49,Female,Mumbai,Vodafone Idea,1788,3,1,4,8,1,1
641,43,Male,Mumbai,Airtel,1221,3,5,3,1,0,1
642,33,Female,Kolkata,BSNL,220,2,4,4,7,1,1
643,27,Male,Bangalore,Jio,250,5,1,5,10,1,1
644,59,Female,Kolkata,Vodafone Idea,1219,1,4,1,9,0,1
645,62,Female,Mumbai,Airtel,892,2,3,4,1,1,1
646,18,Female,Chennai,Jio,1568,4,2,4,10,0,1
647,24,Male,Chennai,Airtel,999,3,5,5,5,1,0
648,45,Female,Kolkata,BSNL,1077,1,1,3,7,1,1
649,32,Male,Mumbai,Jio,638,3,4,2,8,1,1
650,29,Female,Mumbai,Jio,190,5,5,3,2,0,1
651,62,Female,Delhi,Vodafone Idea,1693,3,3,1,9,0,1
652,51,Male,Bangalore,Airtel,1524,4,2,4,0,0,1
653,47,Male,Hyderabad,Jio,1933,2,2,2,5,0,1
654,21,Female,Chennai,BSNL,594,4,2,1,2,0,1
655,53,Female,Hyderabad,Jio,1080,1,2,4,4,0,1
656,33,Female,Bangalore,Airtel,1125,2,2,1,9,0,1
657,25,Male,Delhi,Airtel,646,5,4,4,2,1,0
658,47,Male,Delhi,BSNL,1522,2,5,4,2,0,1
659,26,Male,Delhi,Jio,1493,3,2,4,1,0,1
660,47,Male,Delhi,Airtel,356,3,1,1,9,1,1
661,60,Male,Bangalore,Vodafone Idea,1567,4,5,2,1,0,1
662,51,Female,Chennai,Airtel,1922,5,1,3,10,1,1
663,53,Male,Delhi,Jio,546,4,4,1,10,0,1
664,56,Female,Bangalore,Vodafone Idea,1456,2,2,1,1,0,1
665,38,Female,Kolkata,Jio,496,4,1,4,10,1,1
666,46,Female,Mumbai,BSNL,1267,2,1,5,4,0,1
667,57,Male,Delhi,Jio,1837,5,4,5,2,0,1
668,64,Male,Mumbai,Vodafone Idea,691,5,2,2,9,0,1
669,50,Female,Delhi,BSNL,728,3,1,4,9,0,1
670,45,Female,Mumbai,Airtel,1289,1,2,5,9,0,1
671,53,Female,Kolkata,Jio,1531,4,3,2,4,0,1
672,46,Female,Kolkata,Jio,867,4,2,2,8,1,1
673,28,Female,Mumbai,Jio,1865,4,4,2,1,0,1
674,65,Female,Chennai,Vodafone Idea,560,3,4,2,4,1,1
675,48,Female,Hyderabad,BSNL,142,2,2,5,1,1,1
676,46,Male,Chennai,Vodafone Idea,105,1,3,3,4,1,1
677,34,Female,Mumbai,Jio,904,4,5,3,0,0,1
678,33,Female,Hyderabad,Vodafone Idea,1105,4,4,1,1,1,1
679,58,Male,Kolkata,BSNL,1038,2,3,2,3,0,1
680,35,Female,Hyderabad,Airtel,872,2,2,2,8,0,1
681,51,Female,Hyderabad,BSNL,1653,4,4,4,5,1,1
682,49,Female,Delhi,BSNL,1836,1,3,5,6,0,1
683,58,Female,Kolkata,BSNL,1833,2,1,5,9,1,1
684,33,Female,Mumbai,Vodafone Idea,421,3,3,5,9,1,0
685,35,Female,Delhi,Jio,784,2,4,3,3,1,1
686,46,Male,Mumbai,BSNL,771,5,1,2,9,0,1
687,22,Male,Delhi,Vodafone Idea,116,4,3,5,1,1,0
688,63,Male,Chennai,Airtel,546,4,3,3,4,0,1
689,36,Female,Chennai,BSNL,429,4,4,1,2,0,1
690,33,Male,Delhi,Airtel,1396,2,5,2,6,0,1
691,35,Male,Bangalore,BSNL,812,3,3,2,5,0,1
692,39,Male,Chennai,Jio,1796,5,4,1,2,1,1
693,38,Female,Delhi,Jio,122,2,4,2,0,1,1
694,52,Female,Chennai,Airtel,249,2,3,4,1,0,1
695,23,Male,Delhi,Airtel,1110,5,1,3,2,1,1
696,26,Male,Delhi,Airtel,535,4,4,2,0,1,1
697,27,Female,Bangalore,Jio,877,5,5,2,1,0,1
698,32,Male,Mumbai,BSNL,741,4,4,4,7,0,1
699,42,Male,Mumbai,Airtel,622,5,2,2,4,1,1
700,62,Male,Kolkata,Jio,366,1,3,3,0,0,1
701,27,Female,Bangalore,Vodafone Idea,1940,4,3,3,2,1,1
702,63,Female,Chennai,Jio,901,1,3,1,0,0,1
703,31,Male,Bangalore,Vodafone Idea,476,3,3,3,9,0,1
704,22,Male,Mumbai,BSNL,685,5,2,5,8,0,1
705,44,Female,Hyderabad,Vodafone Idea,316,5,3,4,10,1,0
706,44,Male,Kolkata,Vodafone Idea,1040,4,3,2,4,1,1
707,39,Female,Mumbai,Vodafone Idea,1200,5,1,3,4,0,1
708,52,Male,Hyderabad,Vodafone Idea,621,2,3,5,6,1,1
709,47,Male,Hyderabad,Airtel,476,2,4,1,9,0,1
710,44,Female,Chennai,Airtel,1292,1,4,2,8,1,1
711,21,Female,Bangalore,BSNL,225,3,5,2,8,1,1
712,31,Female,Chennai,Jio,1385,3,5,2,8,1,1
713,44,Male,Chennai,Airtel,482,2,4,2,6,0,1
714,42,Male,Delhi,BSNL,1454,3,3,3,6,0,1
715,55,Female,Chennai,Jio,1272,1,5,4,5,0,1
716,62,Female,Kolkata,Jio,1538,3,2,4,9,0,1
717,19,Male,Hyderabad,Airtel,1695,1,3,1,4,0,1
718,54,Male,Chennai,BSNL,406,5,5,3,8,1,0
719,42,Female,Chennai,BSNL,548,5,2,4,1,1,1
720,48,Male,Hyderabad,Airtel,1716,2,3,5,8,0,1
721,18,Male,Delhi,Airtel,553,4,5,3,2,0,1
722,40,Male,Delhi,Jio,730,2,2,1,7,0,1
723,37,Male,Mumbai,Airtel,777,5,3,5,2,1,0
724,42,Male,Hyderabad,BSNL,1853,4,5,2,9,1,1
725,44,Female,Mumbai,Jio,295,1,4,3,1,1,1
726,52,Male,Chennai,Airtel,242,3,2,3,3,1,1
727,65,Male,Mumbai,Airtel,131,5,4,3,10,1,0
728,65,Male,Kolkata,Jio,1609,4,4,3,6,0,1
729,52,Male,Kolkata,BSNL,1712,4,2,4,7,0,1
730,56,Female,Hyderabad,Vodafone Idea,165,3,4,1,10,1,1
731,32,Female,Kolkata,BSNL,1270,1,4,2,5,0,1
732,49,Female,Delhi,Jio,181,3,3,1,9,1,1
733,32,Female,Delhi,BSNL,1417,2,5,1,1,0,1
734,35,Female,Bangalore,Airtel,1933,3,3,4,6,1,1
735,45,Male,Kolkata,Jio,1927,4,2,1,4,0,1
736,49,Male,Hyderabad,Jio,963,4,2,4,4,1,1
737,19,Male,Chennai,Vodafone Idea,1818,1,1,3,10,0,1
738,42,Male,Mumbai,Airtel,1486,4,4,1,9,0,1
739,39,Female,Delhi,Airtel,195,5,4,2,1,0,1
740,60,Female,Chennai,Jio,829,5,3,4,5,1,0
741,61,Female,Mumbai,Vodafone Idea,600,4,5,3,3,0,1
742,43,Female,Mumbai,Vodafone Idea,111,4,4,3,2,1,0
743,64,Male,Kolkata,Jio,1404,3,1,3,1,1,1
744,28,Male,Chennai,Vodafone Idea,1665,3,5,5,8,0,1
745,47,Female,Chennai,BSNL,1207,3,5,3,10,1,0
746,26,Female,Kolkata,Jio,1238,2,3,4,0,0,1
747,57,Male,Kolkata,Airtel,1970,4,2,4,1,0,1
748,52,Female,Kolkata,BSNL,947,1,2,1,1,1,1
749,19,Male,Hyderabad,BSNL,1145,5,4,2,3,1,1
750,43,Female,Kolkata,Jio,618,1,5,1,0,0,1
751,55,Male,Bangalore,Vodafone Idea,597,2,5,5,8,0,1
752,54,Male,Hyderabad,Airtel,128,5,2,5,5,0,1
753,60,Female,Chennai,Jio,410,3,3,2,2,0,1
754,19,Female,Mumbai,Jio,1915,2,3,5,3,1,1
755,23,Male,Hyderabad,Jio,1949,2,2,1,1,0,1
756,59,Female,Mumbai,Vodafone Idea,338,4,4,2,5,1,1
757,45,Female,Kolkata,BSNL,281,2,5,4,6,0,1
758,26,Female,Kolkata,Airtel,886,4,3,1,8,0,1
759,47,Female,Bangalore,BSNL,904,2,5,4,2,0,1
760,29,Female,Kolkata,Airtel,1009,4,1,3,3,1,1
761,21,Male,Bangalore,Jio,550,2,3,1,4,0,1
762,34,Female,Bangalore,Vodafone Idea,1727,2,1,4,2,0,1
763,42,Female,Kolkata,Jio,378,1,3,4,8,1,1
764,38,Female,Bangalore,Jio,1362,2,3,1,4,1,1
765,31,Male,Bangalore,Vodafone Idea,1999,2,1,2,0,1,1
766,47,Female,Mumbai,Airtel,113,2,3,2,2,0,1
767,38,Male,Kolkata,Airtel,676,4,1,2,2,1,1
768,39,Female,Delhi,Airtel,1935,1,5,5,4,0,1
769,42,Male,Bangalore,BSNL,1489,1,2,2,6,0,1
770,35,Female,Hyderabad,Airtel,785,1,5,1,2,0,1
771,44,Male,Kolkata,Jio,1991,4,3,3,6,1,1
772,34,Male,Bangalore,Vodafone Idea,1967,3,4,4,7,1,1
773,23,Female,Bangalore,Vodafone Idea,1034,4,4,3,1,1,0
774,48,Female,Hyderabad,Airtel,784,4,2,3,10,1,1
775,19,Female,Hyderabad,Jio,1644,5,1,4,3,1,1
776,65,Male,Mumbai,Airtel,1894,1,1,5,2,0,1
777,52,Female,Hyderabad,Jio,1252,4,4,3,0,0,1
778,21,Male,Delhi,Airtel,1239,1,2,2,2,1,1
779,40,Female,Mumbai,BSNL,1717,4,3,1,5,0,1
780,32,Male,Chennai,Airtel,1212,2,2,3,3,0,1
781,59,Female,Delhi,Airtel,1023,1,5,3,4,1,1
782,22,Female,Mumbai,BSNL,762,3,2,3,2,0,1
783,59,Male,Delhi,Airtel,1855,2,5,3,3,1,1
784,20,Male,Chennai,Jio,1258,5,1,3,8,1,1
785,19,Female,Bangalore,Airtel,1862,5,4,5,6,0,1
786,33,Female,Kolkata,Airtel,481,3,4,3,7,0,1
787,30,Female,Mumbai,Airtel,279,1,2,1,0,1,1
788,19,Male,Delhi,BSNL,450,3,4,2,7,0,1
789,57,Female,Delhi,BSNL,1315,3,2,4,7,1,1
790,27,Male,Chennai,Vodafone Idea,1609,5,5,2,6,0,1
791,33,Male,Chennai,BSNL,1315,4,3,3,0,0,1
792,26,Female,Mumbai,BSNL,1679,5,3,4,4,0,1
793,48,Male,Chennai,Jio,967,5,3,1,2,1,1
794,60,Male,Kolkata,BSNL,738,2,1,4,9,0,1
795,25,Male,Mumbai,Vodafone Idea,443,1,2,4,3,1,1
796,54,Female,Bangalore,Vodafone Idea,909,3,5,4,10,0,1
797,31,Male,Kolkata,BSNL,195,2,1,5,10,1,1
798,47,Male,Mumbai,BSNL,572,1,1,5,10,0,1
799,62,Male,Mumbai,Jio,1826,4,4,3,10,0,1
800,34,Male,Mumbai,BSNL,592,5,2,2,9,0,1
801,41,Female,Delhi,Vodafone Idea,958,1,3,2,8,0,1
802,28,Male,Hyderabad,Jio,1474,2,5,2,7,0,1
803,56,Male,Mumbai,Jio,1746,5,3,4,10,0,1
804,56,Male,Delhi,Vodafone Idea,1906,2,1,4,6,0,1
805,65,Male,Hyderabad,Jio,466,2,3,2,6,1,1
806,63,Female,Hyderabad,BSNL,1732,1,1,5,7,0,1
807,25,Male,Mumbai,Vodafone Idea,117,2,2,5,4,1,1
808,28,Male,Kolkata,Jio,1911,4,1,1,0,1,1
809,37,Female,Hyderabad,Vodafone Idea,1521,5,3,3,8,0,1
810,24,Female,Delhi,Airtel,389,5,3,4,7,1,0
811,55,Female,Hyderabad,BSNL,1037,1,1,1,7,1,1
812,19,Female,Kolkata,Vodafone Idea,857,1,2,1,2,0,1
813,37,Female,Chennai,Jio,824,3,5,5,1,1,0
814,54,Female,Delhi,Airtel,1166,2,1,2,0,0,1
815,61,Male,Hyderabad,BSNL,482,4,3,2,7,0,1
816,42,Female,Delhi,BSNL,259,3,2,4,10,0,1
817,43,Female,Hyderabad,Jio,623,4,3,5,5,1,0
818,63,Male,Bangalore,BSNL,1046,1,2,4,2,0,1
819,30,Male,Delhi,Jio,1048,1,1,2,4,1,1
820,22,Male,Kolkata,Vodafone Idea,1922,4,2,4,0,0,1
821,55,Female,Bangalore,Jio,150,5,4,5,0,1,0
822,62,Female,Mumbai,BSNL,1523,1,5,1,3,1,1
823,58,Male,Delhi,BSNL,1320,1,3,2,3,0,1
824,33,Female,Mumbai,BSNL,358,4,2,2,0,0,1
825,24,Female,Chennai,BSNL,102,4,2,2,5,1,1
826,62,Male,Mumbai,BSNL,1958,1,4,1,1,1,1
827,37,Female,Delhi,BSNL,1011,2,5,5,0,0,1
828,61,Male,Mumbai,BSNL,334,1,3,4,10,1,1
829,56,Female,Delhi,BSNL,286,4,2,3,9,1,1
830,25,Female,Delhi,Vodafone Idea,1740,2,1,3,7,0,1
831,54,Male,Bangalore,Vodafone Idea,805,4,1,1,2,0,1
832,20,Male,Kolkata,Vodafone Idea,1824,1,1,4,4,1,1
833,40,Male,Mumbai,BSNL,431,3,2,1,7,1,1
834,52,Female,Mumbai,Jio,562,1,2,4,2,0,1
835,45,Male,Kolkata,Jio,1561,1,3,5,5,1,1
836,60,Female,Hyderabad,Jio,1639,3,5,1,4,1,1
837,41,Female,Mumbai,Jio,1227,5,1,4,2,1,1
838,22,Female,Hyderabad,Jio,112,2,3,4,6,0,1
